teamName;teamCode;season;split;player_name;FGM;FGA;FG_PCT;FG3M;FG3A;FG3_PCT;FTM;FTA;FT_PCT;PM2;PA2;PCT2;SC_EF;SH_EF
Golden State Warriors;gs;2021 - 2022 Regular Season;Southeast Division;Klay Thompson;9.3;20.5;45.1;5.0;12.0;41.7;0.8;0.8;100.0;4.3;8.5;50.0;1.183;0.57
Golden State Warriors;gs;2021 - 2022 Regular Season;Southeast Division;Jordan Poole;7.9;18.3;43.2;3.7;10.2;36.3;3.5;4.1;85.4;4.2;8.1;51.9;1.257;0.53
Golden State Warriors;gs;2021 - 2022 Regular Season;Southeast Division;Andrew Wiggins;7.0;14.6;48.1;2.4;5.7;43.1;2.7;3.6;75.0;4.6;8.9;51.2;1.313;0.56
Golden State Warriors;gs;2021 - 2022 Regular Season;Southeast Division;Gary Payton II;3.6;5.4;65.3;0.3;1.2;27.3;0.6;0.8;71.4;3.2;4.2;76.3;1.469;0.68
Golden State Warriors;gs;2021 - 2022 Regular Season;Southeast Division;Jonathan Kuminga;3.1;6.1;50.8;0.2;1.4;14.3;1.3;2.5;52.0;2.9;4.7;61.7;1.262;0.52
Golden State Warriors;gs;2021 - 2022 Regular Season;Southeast Division;Damion Lee;2.6;6.4;39.7;0.9;3.0;29.6;1.7;1.8;93.8;1.7;3.4;48.4;1.190;0.47
Golden State Warriors;gs;2021 - 2022 Regular Season;Southeast Division;Nemanja Bjelica;2.3;3.8;60.0;1.1;1.8;64.3;1.1;1.6;69.2;1.1;2.0;56.3;1.800;0.75
Golden State Warriors;gs;2021 - 2022 Regular Season;Southeast Division;Otto Porter Jr.;2.4;5.3;45.2;0.8;2.5;30.0;0.9;1.0;87.5;1.6;2.8;59.1;1.214;0.52
Golden State Warriors;gs;2021 - 2022 Regular Season;Southeast Division;Kevon Looney;2.3;3.6;63.9;0.0;0.0;0.0;1.3;2.2;59.1;2.3;3.6;63.9;1.639;0.64
Golden State Warriors;gs;2021 - 2022 Regular Season;Southeast Division;Draymond Green;2.2;5.0;44.4;0.3;1.2;27.3;0.9;1.4;61.5;1.9;3.8;50.0;1.133;0.48
Golden State Warriors;gs;2021 - 2022 Regular Season;Southeast Division;Andre Iguodala;1.3;2.7;50.0;0.3;1.0;33.3;0.0;0.0;0.0;1.0;1.7;60.0;1.125;0.56
Golden State Warriors;gs;2021 - 2022 Regular Season;Southeast Division;Juan Toscano-Anderson;0.7;1.3;55.6;0.4;0.6;75.0;0.6;0.9;66.7;0.3;0.7;40.0;1.889;0.72
Golden State Warriors;gs;2021 - 2022 Regular Season;Southeast Division;Jeff Dowtin Jr.;0.7;1.3;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;1.3;50.0;1.000;0.50
Golden State Warriors;gs;2021 - 2022 Regular Season;Southeast Division;Moses Moody;0.3;1.5;22.2;0.2;1.0;16.7;0.0;0.0;0.0;0.2;0.5;33.3;0.556;0.28
Golden State Warriors;gs;2021 - 2022 Regular Season;Southeast Division;Chris Chiozza;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000;0.00
Golden State Warriors;gs;2021 - 2022 Regular Season;Southeast Division;Quinndary Weatherspoon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000;0.00
Golden State Warriors;gs;2021 - 2022 Regular Season;Southeast Division;Total;41.2;87.2;47.2;14.5;39.3;36.9;17.4;22.4;77.7;26.7;47.9;55.7;1.311;0.56
Golden State Warriors;gs;2021 - 2022 Regular Season;Southwest Division;Stephen Curry;8.5;21.3;39.8;4.3;12.1;35.9;5.1;5.8;87.1;4.2;9.3;45.0;1.238;0.50
Golden State Warriors;gs;2021 - 2022 Regular Season;Southwest Division;Klay Thompson;8.0;18.0;44.4;3.5;8.7;40.4;1.2;1.3;87.5;4.5;9.3;48.2;1.148;0.54
Golden State Warriors;gs;2021 - 2022 Regular Season;Southwest Division;Jordan Poole;5.6;13.2;42.9;2.3;6.7;34.2;3.9;3.9;100.0;3.4;6.5;51.8;1.330;0.52
Golden State Warriors;gs;2021 - 2022 Regular Season;Southwest Division;Andrew Wiggins;5.9;13.7;42.9;1.5;5.1;28.9;2.8;4.5;62.7;4.4;8.6;51.2;1.171;0.48
Golden State Warriors;gs;2021 - 2022 Regular Season;Southwest Division;Jonathan Kuminga;3.7;6.9;52.9;1.1;2.5;45.9;1.7;2.2;78.8;2.5;4.5;56.7;1.471;0.61
Golden State Warriors;gs;2021 - 2022 Regular Season;Southwest Division;Otto Porter Jr.;3.3;6.7;48.8;1.5;3.5;42.9;1.0;1.3;75.0;1.8;3.2;55.3;1.350;0.60
Golden State Warriors;gs;2021 - 2022 Regular Season;Southwest Division;Damion Lee;3.1;6.5;46.9;1.2;3.1;38.3;0.9;1.1;87.5;1.9;3.4;54.9;1.265;0.56
Golden State Warriors;gs;2021 - 2022 Regular Season;Southwest Division;Gary Payton II;3.6;5.2;69.7;0.6;1.5;38.5;0.3;0.5;62.5;3.1;3.7;82.5;1.562;0.75
Golden State Warriors;gs;2021 - 2022 Regular Season;Southwest Division;Moses Moody;2.8;5.2;53.7;1.5;3.1;47.5;0.5;0.6;87.5;1.3;2.1;63.0;1.463;0.68
Golden State Warriors;gs;2021 - 2022 Regular Season;Southwest Division;Nemanja Bjelica;2.6;5.1;51.9;1.1;2.3;47.2;0.6;0.8;76.9;1.6;2.8;55.6;1.370;0.62
Golden State Warriors;gs;2021 - 2022 Regular Season;Southwest Division;Draymond Green;2.9;5.4;53.1;0.1;1.3;8.3;0.8;0.9;87.5;2.8;4.1;67.6;1.224;0.54
Golden State Warriors;gs;2021 - 2022 Regular Season;Southwest Division;Kevon Looney;2.2;3.8;58.8;0.0;0.1;0.0;0.6;1.0;55.6;2.2;3.7;59.7;1.324;0.59
Golden State Warriors;gs;2021 - 2022 Regular Season;Southwest Division;Juan Toscano-Anderson;2.1;4.3;49.2;0.1;1.0;13.3;0.5;0.9;53.8;2.0;3.3;60.0;1.123;0.51
Golden State Warriors;gs;2021 - 2022 Regular Season;Southwest Division;Andre Iguodala;1.2;3.3;35.0;0.3;1.7;20.0;0.3;1.0;33.3;0.8;1.7;50.0;0.900;0.40
Golden State Warriors;gs;2021 - 2022 Regular Season;Southwest Division;Quinndary Weatherspoon;1.0;2.0;50.0;0.0;0.3;0.0;0.7;0.7;100.0;1.0;1.7;60.0;1.333;0.50
Golden State Warriors;gs;2021 - 2022 Regular Season;Southwest Division;Chris Chiozza;0.6;2.2;27.3;0.5;1.3;38.5;0.1;0.2;50.0;0.1;0.9;11.1;0.818;0.39
Golden State Warriors;gs;2021 - 2022 Regular Season;Southwest Division;Total;40.4;85.7;47.2;13.5;37.1;36.4;15.6;19.7;78.9;26.9;48.6;55.4;1.283;0.55
Golden State Warriors;gs;2021 - 2022 Regular Season;Northwest Division;Stephen Curry;7.8;17.6;44.3;4.2;11.6;36.2;4.2;4.6;91.3;3.6;6.0;60.0;1.364;0.56
Golden State Warriors;gs;2021 - 2022 Regular Season;Northwest Division;Klay Thompson;7.4;17.0;43.7;4.0;9.6;41.8;1.9;2.1;86.7;3.4;7.4;46.2;1.218;0.55
Golden State Warriors;gs;2021 - 2022 Regular Season;Northwest Division;Jordan Poole;5.9;13.1;44.8;2.7;7.3;37.1;2.9;3.2;92.6;3.2;5.8;54.5;1.327;0.55
Golden State Warriors;gs;2021 - 2022 Regular Season;Northwest Division;Andrew Wiggins;6.5;14.0;46.2;2.4;5.9;40.6;1.3;2.4;55.0;4.1;8.1;50.4;1.189;0.55
Golden State Warriors;gs;2021 - 2022 Regular Season;Northwest Division;Quinndary Weatherspoon;4.0;5.0;80.0;1.0;1.0;100.0;2.0;2.0;100.0;3.0;4.0;75.0;2.200;0.90
Golden State Warriors;gs;2021 - 2022 Regular Season;Northwest Division;Jonathan Kuminga;3.4;6.9;49.5;0.8;2.8;28.2;2.4;3.9;63.0;2.6;4.1;63.8;1.454;0.55
Golden State Warriors;gs;2021 - 2022 Regular Season;Northwest Division;Draymond Green;3.0;5.5;54.5;0.3;1.0;33.3;3.0;4.3;69.2;2.7;4.5;59.3;1.697;0.58
Golden State Warriors;gs;2021 - 2022 Regular Season;Northwest Division;Otto Porter Jr.;3.1;6.2;50.5;1.3;3.1;40.0;0.8;0.8;100.0;1.9;3.1;61.2;1.343;0.61
Golden State Warriors;gs;2021 - 2022 Regular Season;Northwest Division;Kevon Looney;3.5;5.7;61.8;0.0;0.0;0.0;0.8;1.6;53.6;3.5;5.7;61.8;1.382;0.62
Golden State Warriors;gs;2021 - 2022 Regular Season;Northwest Division;Damion Lee;2.8;6.1;46.3;1.1;2.8;38.7;0.8;1.1;75.0;1.7;3.3;52.8;1.239;0.55
Golden State Warriors;gs;2021 - 2022 Regular Season;Northwest Division;Gary Payton II;2.8;4.8;58.3;0.9;2.1;40.6;0.6;1.1;52.9;1.9;2.7;72.5;1.472;0.67
Golden State Warriors;gs;2021 - 2022 Regular Season;Northwest Division;Moses Moody;2.2;5.0;44.4;1.1;2.9;38.5;1.4;1.9;76.5;1.1;2.1;52.6;1.400;0.56
Golden State Warriors;gs;2021 - 2022 Regular Season;Northwest Division;Nemanja Bjelica;1.7;4.0;41.7;0.2;1.5;13.0;1.1;1.3;80.0;1.5;2.5;59.5;1.150;0.44
Golden State Warriors;gs;2021 - 2022 Regular Season;Northwest Division;Juan Toscano-Anderson;1.3;3.1;42.0;0.6;1.7;33.3;0.9;1.4;65.2;0.8;1.4;52.2;1.320;0.51
Golden State Warriors;gs;2021 - 2022 Regular Season;Northwest Division;Andre Iguodala;0.9;3.3;26.9;0.5;2.8;18.2;0.1;0.3;50.0;0.4;0.5;75.0;0.731;0.35
Golden State Warriors;gs;2021 - 2022 Regular Season;Northwest Division;Chris Chiozza;0.7;2.9;25.0;0.4;2.0;21.4;0.0;0.0;0.0;0.3;0.9;33.3;0.650;0.33
