teamName;teamCode;season;split;player_name;FGM;FGA;FG_PCT;FG3M;FG3A;FG3_PCT;FTM;FTA;FT_PCT;PM2;PA2;PCT2;SC_EF;SH_EF
Toronto Raptors;tor;2021 - 2022 Regular Season;Post All-Star;Malachi Flynn;3.4;7.6;44.7;1.4;3.5;40.0;0.9;1.5;60.0;2.0;4.1;48.8;1.197;0.54
Toronto Raptors;tor;2021 - 2022 Regular Season;Post All-Star;Thaddeus Young;2.5;5.4;46.2;0.7;1.7;41.5;0.5;1.1;50.0;1.8;3.7;48.3;1.154;0.53
Toronto Raptors;tor;2021 - 2022 Regular Season;Post All-Star;D.J. Wilson;3.0;4.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;4.0;75.0;1.500;0.75
Toronto Raptors;tor;2021 - 2022 Regular Season;Post All-Star;Khem Birch;1.5;3.4;45.1;0.0;0.3;0.0;0.8;1.0;72.0;1.5;3.2;48.7;1.122;0.45
Toronto Raptors;tor;2021 - 2022 Regular Season;Post All-Star;Yuta Watanabe;1.1;2.5;43.8;0.5;1.5;30.0;0.5;0.8;70.0;0.6;0.9;66.7;1.281;0.53
Toronto Raptors;tor;2021 - 2022 Regular Season;Post All-Star;Armoni Brooks;0.8;2.9;28.9;0.8;2.8;27.8;0.2;0.2;100.0;0.1;0.2;50.0;0.895;0.42
Toronto Raptors;tor;2021 - 2022 Regular Season;Post All-Star;Svi Mykhailiuk;0.6;2.1;29.6;0.5;1.5;31.6;0.4;0.4;100.0;0.2;0.6;25.0;1.000;0.41
Toronto Raptors;tor;2021 - 2022 Regular Season;Post All-Star;Dalano Banton;0.8;2.1;40.0;0.1;0.5;25.0;0.3;0.6;50.0;0.7;1.6;44.4;1.000;0.43
Toronto Raptors;tor;2021 - 2022 Regular Season;Post All-Star;Justin Champagnie;0.4;1.4;28.6;0.2;1.2;16.7;0.0;0.0;0.0;0.2;0.2;100.0;0.714;0.36
Toronto Raptors;tor;2021 - 2022 Regular Season;Post All-Star;Isaac Bonga;0.0;0.0;0.0;0.0;0.0;0.0;0.5;1.0;50.0;0.0;0.0;0.0;0.000;0.00
Toronto Raptors;tor;2021 - 2022 Regular Season;Post All-Star;Total;41.4;92.1;45.0;11.0;33.0;33.5;17.1;22.5;76.0;30.4;59.2;51.4;1.205;0.51
Toronto Raptors;tor;2021 - 2022 Regular Season;3+ Days Rest;Fred VanVleet;6.7;18.0;37.3;3.6;9.9;36.2;2.9;3.1;90.9;3.1;8.1;38.6;1.103;0.47
